id	tweet	subtask_a	subtask_b	subtask_c
61093	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Followed All #Fantastic #MAGA #Patriots ❣ Look forward to you following back. Thank you  &amp; have a wonderful day 🇺🇸🙏💕	NOT		
75384	@USER The suicide rate in America is similar to other countries that have strict gun control.They use other URL the U.K. jumping from cliffs and bridges is a common method.	NOT		
68664	@USER Are you joining ANTIFA?	NOT		
90705	@USER @USER Apparently durbin has amnesia	NOT		
83290	5/5 Canada has regulated firearms since the last quarter of the 19th century. Those laws have probably contributed to Canada having only 1% as many handguns in circulation as in the US.  URL	NOT		
13257	@USER It’s Anita Hill versus Clarence Thomas all over again. I hope this confirmation process has the same end result.  #MAGA 😊👍🏼👏🏼🙏🏼✌🏼👮🏻👩🏻‍✈️🇺🇸🇵🇷	NOT		
90575	@USER @USER Boi if you don't	NOT		
37630	3rd time in my teacher career that I’ve had a parent tell me that he/she is praying for me. I always consider that a win 👏🏻👏🏻 #teacherlife #prayalloftheprayers URL	NOT		
51377	@USER you are most welcome!!! #WhysJamesCryin???	NOT		
51635	@USER @USER Funny watching these liberals all of a sudden do a 180 on being transparent.  Warner had no problems with leaks.  Now when the truth is out he has issues.    Its over.  Some people are in big trouble.  Warner is likely one of them.	NOT		
14407	@USER Brown like you	NOT		
87366	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You ladies always make me smile..if you know what I mean 😛	NOT		
27974	@USER Did you have to scalp Custer ?	NOT		
38981	"@USER @USER @USER @USER Nothing abusive should ever be done to anyone!  Including the women and people of this country she is putting under horrible stress worrying about what she is going to do.  This should have been an easy NO"" from her if she is who she says she is.  And I agree with you Gabby!"""	NOT		
94397	@USER @USER Ask Antifa - Which one they like &amp; respect	NOT		
21635	@USER By banning ammunition guns are still legal. Why not instate gun control to keep 24 /7 watch on all firearms.	NOT		
80767	@USER @USER @USER Dont have anything to do with Trump or any conservatives. Refuse to trade with them in business	NOT		
63772	@USER @USER @USER got him signing my book......he is a cute URL	NOT		
62738	@USER @USER Wow more Salinsky tactics	NOT		
98754	@USER Nhs is only the way it is because we have a over populated country  Conservatives have privertised were nhs buys from	NOT		
52965	@USER @USER Gun control anyone? #DisarmHate	NOT		
19654	@USER @USER I’m not for gun control....practice reading comprehension first	NOT		
46633	@USER @USER I am beginning to believe that all liberals are sociopaths. None of the people here believe in rule of law. You have to have evidence of a crime to go any further #ConfirmBrettKavanaughNow	NOT		
54467	@USER I can't wait to see his MAGA tat across his chest with a picture of Mueller.	NOT		
18747	@USER @USER You are amazing. I admire you so much for always being able to raise above the ugliness &amp; hatred. You show us what grace is.	NOT		
59090	Antifa Caught Off Guard After Getting Confronted By The Last Person They... URL via @USER	NOT		
38752	@USER @USER Somebody's terrified.  What will happen when the #American public knows the #truth about what you've been doing? #DrainTheDeepState   #MAGA #Trump2020 #KAG  URL	NOT		
29892	@USER Was? I bet you are still into Sloane...she is pretty awesome!!	NOT		
25552	#SJW crap and/or #Paedophilia ..  #Hollywood #TV #Movies #Gaming #Politics #Comics #Police #PublicAuthorities like #Councils .. #DWP #DWPCrimes  #CatholicChurch or #Church  #Vatican  #Islam and #Muslims used as a weapon ..  Missed anything?! #NHS maybe?  #MBGA #Conservatives	NOT		
56476	@USER Who she thinks she is to talk to a referee like that and expect everyone to support her! Or treat her specially?	NOT		
83153	@USER Getting out of the Paris Climate Agreement is what 64m voters wanted! Obama committed us to $100B towards that agreement! We keep paying for the third world countries and we are going broke! It does not help when places like Cal. have 3m illegals either!	NOT		
70465	@USER He’s gonna tip him two new assholes	NOT		
79969	@USER He Mike @USER what country are you living in my country is a Constitutional REPUBLIC not a democracy	NOT		
71927	#science #ecology #health #nature The Problem of the One and the Many in Gun Control URL URL	NOT		
48263	@USER Can you believe we just had a President with a fake ID?	NOT		
80449	Old article but its going to be relevant very soon....#ClintonFoundation #MAGA #ClintonCrimes URL	NOT		
61995	@USER He needs to go just as Joe P did	NOT		
32122	@USER All of them! 😂😂 URL	NOT		
65470	@USER @USER @USER I don't think you have a clue what leadership and liberals have the temperament of 2 year old children being told no....you have the intellectual brilliance of a goat.. please stop tweeting. TDS  is making look quite the fool..	NOT		
86166	"@USER @USER As a gun control leftist:   I'd rather a child had a responsible parent that locked the front door and didnt let her get involved in the neighbors DV.   Shir, if the .22 was where she could grab"" it, but couldnt leavem shes lucky he didnt find it first."""	NOT		
40450	Someone please show @USER @USER @USER @USER this and @USER front and center tonight unless we get the declass out today #MAGA URL	NOT		
31469	@USER @USER Sorry to hear about the loss of your friend  :(	NOT		
53663	@USER @USER Characterizations of famous people are very funny. But not if they are black. Cue the race baiters in 3...2...1...	NOT		
48969	@USER @USER Funny how the Conservatives didn't like it when one of there's defected but they sure didn't mind when a Liberal defected. Where's there integrity in this?	NOT		
98137	@USER @USER @USER How could anyone want to vote for a Democrat who wants open borders and gun control	NOT		
85415	@USER He is in a full blown temper  tantrum over Manafort.	NOT		
58208	@USER Didn’t watch and don’t care. #MAGA	NOT		
86331	"@USER So wait. Conservatives are crying about needing their safe spaces"" all of the sudden. How liberal elite college of them."""	NOT		
87470	@USER @USER Those that do not respect the Constitution need to be driven out of office.  #VoteDemsOut #VoteRed2018   #TheRainMakers #QAnon #MAGA #WWG1WGA URL	NOT		
14408	@USER I believe you are correct Chico the wise chihuahua!!❤️❤️❤️	NOT		
41887	@USER I hope you are right	NOT		
74595	@USER @USER She is xx	NOT		
26033	@USER @USER Only if the self-serving @USER don't stand and reject Mrs May's de facto #remain surrender.  Now begone with that insurgent hashtag.	NOT		
76439	@USER Yeah but I think what he is saying is addiction is a life long battle. Regardless of if he relapsed or not Josh has to keep those demons at bay every day.	NOT		
50971	"@USER @USER in other words, im not speaking on your behalf, i just can't sit idly by while people make an ass out of themselves because i feel like people can be better than that."""	NOT		
62487	@USER He is too cute.	NOT		
81018	"@USER @USER It's almost as if 50 years ago (1968) something changed about how gun control was discussed by the NRA.  How the NRA went from backing gun control to America’s most powerful lobby group"" URL"	NOT		
54335	"13/? BOOOM.   The MAC telling the @USER to pay the public sector properly. Have that There's no magic money tree"".   But this is a disaster. It means the #NHS is in crisis and competing with other sectors. URL"	NOT		
81644	@USER You are absolutely right smdh	NOT		
62586	@USER @USER I thought they said numbers were up? Someone lied.	NOT		
70286	@USER @USER He is pitiful!  Reason economy is soaring is that he is out of office and President Trump is get rid of his pen and phone regulations!  His legacy is being shattered and he knows it.  His speeches are only about him.  Democrats have no message 😎 vote Republican in November!🇺🇸	NOT		
85157	@USER @USER It’s never been about that!!Everything about Color 🤨If public safety was a concern there would be MORE GUN CONTROL e.g Assault Rifles 😶	NOT		
54395	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Rich you are my OG follower..i had 2 311 fans follow me first but they have hardly ever tweeted..so u get the honors	NOT		
88302	@USER All those fund raising dinner party's with oligarchs and their stories of ripping the old Soviet Union to pieces for their own personal gain was a light bulb moment for many @USER . #Brexit will be a very lucrative endeavor for most of them.	NOT		
14590	@USER Some antifa types might even show: sort of like a mini-G8 donybrooke then?😎	NOT		
13936	@USER All that does is reinforce the  fact that @USER is as much in the gutter as @USER	NOT		
17909	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Lies on top of lies that is the antifa and democrats way	NOT		
68350	@USER You can't lump small l Liberal conservatives in with the far right nutbags.......	NOT		
34479	@USER @USER @USER Because the non-citizens are looking for a free ride on the backs of the American taxpayer and liberals are looking for votes. It's like a pyramid. They need to bring new people in at the bottom to support them at the top.	NOT		
25407	@USER Bono is gone to the dark side ..Globalism	NOT		
19932	"@USER @USER What's a ten commandments?"""""	NOT		
67666	We are most definitely Better off now than under the previous administration.. I still believe most sane people will vote with their head and wallet. There are many closet Republicans who when the chips are down will #VoteRedToSaveAmerica  and ignore the MSM. #KAG2018 #MAGA 🇺🇸 URL	NOT		
67747	@USER @USER An excellent idea @USER  She is so intelligent and relentless.	NOT		
59395	@USER Liberal MP Leona Alleslev’s decision to cross the floor &amp; join the Conservatives would seem to be a betrayal of her supporters. Did she consult those who voted her in? Seemingly it’s legal? Imagine if #DougFord decided to cross the floor &amp; become the Liberal Premier. 🤔 😂	NOT		
88168	@USER @USER @USER @USER @USER Most modern conservatives aren't very bright. A lot of our founding fathers were slave-owners who wanted to end slavery in the US. Their principles were far more nuanced and granular than modern conservative principles: shallow principles cannot withstand the test of time.	NOT		
74736	OHIO we have to make sure we get Jim Renacci elected for Senate. America is here for you.  Let's all #MAGA together - URL URL	NOT		
16113	"@USER @USER @USER You're asking Liberals to use Reason and Logic. Look at these people, they have been suffering a collective psychosis for almost 2 yrs and get crazier by the hour. If their educated elite"" are Batsht crazy, their sheep/foot soldiers are likely certifiable. They are beyond help. URL"	NOT		
67932	@USER Guess she knows who you are too much like by not watching you 🤷‍♀️ go figure:) have a great night Brett!	NOT		
17278	@USER @USER @USER @USER Hope she serves as a beacon to other Liberals who feel the same way....there must be more of them...I hope there's more of them..there must be more with morals and a conscience	NOT		
63382	@USER @USER @USER I hope the voters of the UK won’t forget what a shambles @USER @USER and  @USER have made of this. Lack of leadership has left us in the doldrums and betrayed both those who voted Leave and the rest of the UK. #BrexitBritain	NOT		
